gene	target	gene_short_name	cdsName	padj	log2FoldChange	evalue	bits
TRINITY_DN4013_c0_g1	NV2.9074	syf2-like	-	1.3782636617467135e-18	-1.4746867930856016	3.56e-80	269
TRINITY_DN3085_c0_g1	NV2.10976	ofut2-like	-	1.380176173335854e-18	-1.951284184374012	2.2099999999999996e-152	487
TRINITY_DN704_c0_g1	NV2.20475	mmp17-like	-	1.5628182272794609e-18	1.656489958719919	5.5200000000000005e-22	106
TRINITY_DN7928_c0_g2	NA	NA	NA	1.5744983449559187e-18	1.4400487984406771	NA	NA
TRINITY_DN6653_c0_g1	NV2.3220	glra1-like-3	-	1.591229186807443e-18	2.900519266104974	1.02e-60	224
TRINITY_DN1887_c0_g1	NV2.16386	traf4-like-1	-	1.6530019724956194e-18	2.0925515566118844	1.3599999999999999e-188	597
TRINITY_DN360_c8_g1	NV2.22431	pao1-like-2	-	1.6530019724956194e-18	2.046518154429665	1.6e-94	323
TRINITY_DN7909_c1_g1	NV2.15922	nos1-like	-	1.763596312122894e-18	1.7192969024028824	8.47e-223	711
TRINITY_DN975_c1_g1	NA	NA	NA	1.876439802864242e-18	1.9705487914713928	NA	NA
TRINITY_DN7451_c0_g1	NV2.18092	fgf8b-like	fibroblast growth factor 8B	2.101296274680578e-18	2.4786977549563334	7.1e-16	81
TRINITY_DN7388_c0_g2	NV2.6095	rab32-like	-	2.1556862486701625e-18	-1.3568448533609505	4.13e-98	318
TRINITY_DN2171_c0_g1	NV2.15870	pxdn-like-3	peroxidasin	2.1873248050416755e-18	1.7221038244910425	0	1360
TRINITY_DN1605_c0_g1	NV2.9826	nv2.9826	-	2.2999991347260883e-18	-1.7338929531501972	1.84e-115	381
TRINITY_DN6008_c0_g1	NV2.22075	gcp2-like-1	-	2.326054127384526e-18	-1.3113790984676195	0	1042
TRINITY_DN47538_c0_g1	NV2.13368	mep1b-like	-	2.3396422749842684e-18	2.276362903109714	1.2300000000000001e-117	389
TRINITY_DN6575_c0_g1	NA	NA	NA	2.3696890040366858e-18	4.123024422094436	NA	NA
TRINITY_DN7153_c0_g1	NV2.3336	arsj-like-1	-	2.5187502885308536e-18	3.2837727108884414	4.789999999999999e-145	478
TRINITY_DN236_c1_g1	NA	NA	NA	2.612590317620182e-18	1.813123382293598	NA	NA
TRINITY_DN8300_c1_g2	NV2.20868	brox-like	-	3.2488541284322317e-18	-1.3362676582293276	1.32e-139	449
TRINITY_DN4357_c0_g1	NV2.16432	ncah-like	-	3.30950048566602e-18	1.7561122282037862	9.6e-64	218
TRINITY_DN2111_c3_g1	NV2.2886	ocad1-like	-	3.4542762410929317e-18	-1.612321583881123	4.78e-23	103
TRINITY_DN15883_c0_g1	NV2.17768	kcna2-like-3	-	3.601494710998661e-18	2.5143095097309915	4.39e-135	437
TRINITY_DN13479_c0_g1	NV2.2533	nv2.2533	-	3.9901803021526974e-18	5.13821049682918	9.65e-30	121
TRINITY_DN1309_c0_g1	NV2.3727	ubn1-like	-	4.000050522270684e-18	1.3334329140819687	1.28e-97	353
TRINITY_DN5100_c0_g1	NA	NA	NA	4.0648556436135145e-18	-1.4056270512807492	NA	NA
TRINITY_DN9577_c0_g1	NV2.20815	nv2.20815	-	4.315411733934997e-18	-1.5994187473963704	2.6399999999999997e-89	297
TRINITY_DN8740_c0_g1	NV2.24127	myorg-like	-	4.554666148229498e-18	-2.1146376986302595	2.51e-146	484
TRINITY_DN4896_c0_g1	NV2.1305	nv2.1305	-	4.573428707297986e-18	1.6735517750739068	6.190000000000001e-64	223
TRINITY_DN5876_c0_g1	NA	NA	NA	5.026218173205136e-18	3.1499753766576273	NA	NA
TRINITY_DN2959_c0_g3	NV2.4461	bat1-like	-	5.037114630121487e-18	1.4237290115633061	2.64e-78	276
TRINITY_DN65_c0_g1	NV2.23229	mcpi-like-1	-	5.044245735388687e-18	-1.385720203174051	5.9e-38	148
TRINITY_DN2471_c0_g1	NV2.1300	mfd4a-like-1	-	5.341659659585415e-18	1.940302096318365	7e-100	341
TRINITY_DN3889_c0_g2	NV2.3590	tm9s3-like	-	5.3951951549175805e-18	-1.2262169274622359	1.77e-302	929
TRINITY_DN1308_c0_g4	NV2.11747	b4gt1-like-1	-	5.457875003142553e-18	-2.1079694324214193	1.9000000000000002e-70	250
TRINITY_DN3727_c0_g1	NV2.19455	arel1-like	-	5.589967894019559e-18	-1.4621608333182372	5.3999999999999993e-157	527
TRINITY_DN4553_c0_g1	NV2.12226	nv2.12226	-	6.279607604862691e-18	2.6858764390420955	3.72e-8	54
TRINITY_DN43_c3_g1	NV2.21053	chst1-like	-	6.434344432046759e-18	3.488702352324935	1.0499999999999999e-133	434
TRINITY_DN7584_c0_g1	NV2.21647	dpoe1-like	-	6.471935315461588e-18	2.0589425406914192	0	2740
TRINITY_DN5465_c0_g1	NV2.20375	ganab-like	-	6.772714477832567e-18	-1.122709130323507	1.64e-160	535
TRINITY_DN118_c0_g2	NV2.4506	cop2-like	-	7.150822154396256e-18	2.03971135209811	6.35e-23	100
TRINITY_DN4813_c0_g1	NV2.18346	lbp-like	-	7.396759677273186e-18	-1.2780505088169156	2.7199999999999998e-67	241
TRINITY_DN8706_c0_g1	NV2.20348	glmu-like	-	7.760435104076112e-18	-1.7269019688871876	6.89e-28	115
TRINITY_DN29337_c0_g1	NV2.18768	calm-like-14	-	8.059353274672431e-18	2.572938541749049	1.78e-31	124
TRINITY_DN1850_c0_g1	NV2.10974	litad-like	-	8.48394282815373e-18	-1.1753249427356758	6.45e-32	123
TRINITY_DN752_c0_g1	NV2.12498	ptprf-like-8	-	8.811283599920529e-18	-1.449924029873158	2.25e-186	628
TRINITY_DN3542_c0_g1	NV2.2760	exd1-like	-	9.018233473785377e-18	-1.496865438495887	1.87e-83	298
TRINITY_DN3831_c0_g1	NV2.3099	nv2.3099	-	9.066582035422545e-18	3.037233507534609	9.32e-18	83
TRINITY_DN5230_c0_g1	NV2.23307	ari3c-like	-	9.066582035422545e-18	1.969282057439109	9.279999999999998e-55	205
TRINITY_DN5623_c0_g2	NV2.16021	ggt1-like-3	-	9.06932095729292e-18	1.6552889384475098	3.0199999999999996e-195	620
TRINITY_DN144_c0_g1	NV2.7410	myhc-nm	-	9.116761787258268e-18	-1.0238689613103757	0	2207
TRINITY_DN7908_c0_g2	NV2.21883	edil3-like-10	-	9.293200711658121e-18	2.331000560105335	2.53e-14	79
TRINITY_DN4723_c1_g1	NV2.9469	rtjk-like-51	-	9.488167768295803e-18	-1.2968397757877157	4.5499999999999995e-34	132
TRINITY_DN1003_c0_g1	NV2.3838	srbp1-like-1	-	9.496240472987341e-18	-1.1722479057279382	7.73e-50	198
TRINITY_DN10528_c0_g1	NV2.3088	nv2.3088	-	9.592955702132145e-18	1.612801927464626	2.81e-80	288
TRINITY_DN4808_c0_g1	NV2.14185	chordin	chordin	9.702008421507252e-18	2.4354022315792134	1.25e-71	266
TRINITY_DN5756_c0_g1	NA	NA	NA	9.72852076426739e-18	3.18900117772596	NA	NA
TRINITY_DN1372_c0_g2	NA	NA	NA	1.0022004629326068e-17	-3.208029104552471	NA	NA
TRINITY_DN89_c0_g1	NV2.16593	otof-like	-	1.042319900256349e-17	-1.805065561405327	0	1602
TRINITY_DN971_c0_g2	NV2.11345	zpp-like-16	-	1.042319900256349e-17	2.351138896138432	9.559999999999999e-54	199
TRINITY_DN647_c0_g2	NV2.8757	5ntd-like	-	1.0579988937953768e-17	1.6564410925708248	2.5099999999999994e-130	432
TRINITY_DN8631_c0_g1	NV2.1356	ptbp2-like	-	1.0587947291713698e-17	-1.5956964667417939	1.42e-115	391
TRINITY_DN2365_c0_g3	NV2.2958	nwd1-like-2	-	1.160649309412296e-17	-1.7791232990293548	3.26e-289	947
TRINITY_DN47330_c0_g1	NV2.16826	nv2.16826	-	1.1614475060308462e-17	2.3100178145408945	2.14e-6	48
TRINITY_DN2777_c0_g1	NV2.11790	ki26a-like	-	1.195402194160173e-17	1.574763044263085	1.72e-113	402
TRINITY_DN3950_c0_g1	NA	NA	NA	1.297470549745092e-17	3.0222819458798558	NA	NA
TRINITY_DN27132_c0_g1	NV2.8572	fa8-like-12	-	1.3641717370714804e-17	3.6471497949104528	2.11e-102	352
TRINITY_DN8498_c0_g2	NA	NA	NA	1.3641717370714804e-17	-2.000460670829891	NA	NA
TRINITY_DN2828_c0_g1	NV2.2071	hrh2-like-3	-	1.4025842279872956e-17	2.0803582246646037	6.840000000000001e-21	99
TRINITY_DN4204_c0_g3	NV2.6159	tm9s1-like	-	1.5020336294910862e-17	-1.2291639002361547	8.329999999999999e-272	841
TRINITY_DN8492_c0_g1	NV2.578	ptprs-like-2	-	1.5286723714588234e-17	3.131417327612907	4.6e-18	94
TRINITY_DN2723_c0_g1	NV2.13477	atd3b-like	-	1.5806854886052577e-17	-1.331112141887357	7.149999999999999e-262	812
TRINITY_DN2415_c0_g1	NV2.5770	ergi3-like	-	1.6183979149169865e-17	-1.2057765077607958	3.4e-191	597
TRINITY_DN4248_c0_g1	NV2.25630	uchl5-like	-	1.8483893698777186e-17	-1.473496480037589	8.37e-142	452
TRINITY_DN423_c0_g1	NV2.14405	ampn-like-1	-	1.8484713691129297e-17	1.5327375237581933	3.27e-305	959
TRINITY_DN2646_c0_g1	NA	NA	NA	1.9422960676824944e-17	1.9650691063804837	NA	NA
TRINITY_DN10939_c0_g1	NA	NA	NA	2.02215334800883e-17	-1.6652374578519504	NA	NA
TRINITY_DN2266_c0_g1	NA	NA	NA	2.129744715714391e-17	-1.8568962038368884	NA	NA
TRINITY_DN7209_c0_g1	NV2.23243	nv2.23243	-	2.2562004594766513e-17	2.4823699328508506	1.99e-33	143
TRINITY_DN2661_c0_g1	NV2.12340	gmppa-like	-	2.3753749032657214e-17	-1.5854836880064431	1.0800000000000001e-86	289
TRINITY_DN636_c0_g1	NV2.9726	pxl2a-like	-	2.3753749032657214e-17	-1.157896321946785	2.31e-44	158
TRINITY_DN5450_c0_g1	NV2.1654	c-jun	-	2.4724886460250188e-17	-1.6928138649871538	2.8200000000000002e-33	138
TRINITY_DN3324_c0_g5	NV2.12077	ror2-like-2	-	2.6150167230263812e-17	2.507675245201866	7.720000000000001e-21	96
TRINITY_DN4469_c0_g3	NV2.3893	pp2c2-like-1	-	2.6192647266105704e-17	-1.2552092349310058	1.69e-142	452
TRINITY_DN2289_c0_g1	NV2.7200	tmc7-like-1	-	2.7027331863400363e-17	-1.6003754352254553	1.9499999999999999e-181	588
TRINITY_DN4324_c0_g1	NV2.11411	ubxn4-like	-	2.906282531432725e-17	-1.3807939070652966	2.9499999999999997e-52	196
TRINITY_DN8167_c0_g1	NV2.24935	dyn1-like	-	3.383955383760962e-17	-1.2220442275129162	0	1092
TRINITY_DN8046_c0_g1	NV2.11054	sera-like-1	-	3.3966878875495396e-17	-1.596415917988119	2.77e-138	450
TRINITY_DN724_c0_g1	NV2.23585	mycpp-like	-	3.4403524098677404e-17	-1.3315696888251654	0	1367
TRINITY_DN1226_c0_g2	NV2.4917	e2ak1-like	-	3.58219202153381e-17	-1.5468710699997794	1.87e-71	261
TRINITY_DN91285_c0_g1	NV2.8796	clpf-like	-	3.6467755286383325e-17	-1.6607286025012589	2.3399999999999997e-67	230
TRINITY_DN6878_c0_g1	NV2.7472	kith-like	-	3.900020946400965e-17	3.4207138280846117	1.16e-78	266
TRINITY_DN8187_c0_g1	NA	NA	NA	4.151405510037223e-17	-6.990309265271344	NA	NA
TRINITY_DN901_c0_g1	NV2.13275	rb11a-like-2	-	4.2005143888186456e-17	-1.1808588193397573	1.0900000000000001e-117	375
TRINITY_DN15339_c0_g1	NV2.23535	tpm1	tropomyosin	4.3174207772187705e-17	1.158210796581406	1.19e-65	228
TRINITY_DN2139_c0_g1	NV2.16273	mlp-like-4	-	4.500332803763418e-17	-2.048688112865327	1.6199999999999997e-184	644
TRINITY_DN6186_c0_g1	NV2.11373	sdk2-like	-	4.5208531223615e-17	2.2452001448842265	5.1e-114	411
TRINITY_DN3300_c0_g1	NV2.8635	co6a6-like-1	-	4.762748281690311e-17	4.773758446364942	3.8e-25	118
TRINITY_DN6909_c0_g1	NV2.14400	mlrp2-like-11	-	4.898224550842884e-17	-3.389818718328442	1.6e-39	165
TRINITY_DN3038_c0_g1	NV2.16	yipf1-like	-	5.012798407151926e-17	-1.5935082803775165	2.28e-92	308
TRINITY_DN5422_c0_g1	NA	NA	NA	5.023678794512826e-17	-1.2542165871078528	NA	NA
TRINITY_DN92159_c0_g1	NA	NA	NA	5.1245727978867695e-17	-5.606689074305147	NA	NA
TRINITY_DN1517_c0_g1	NV2.23067	scnna-like	-	5.130476182409868e-17	1.7274842735217972	6.0599999999999995e-37	151
TRINITY_DN3098_c0_g1	NV2.5789	m4a8-like-1	-	5.2025371469231964e-17	-1.7776279604333034	4.21e-22	100
TRINITY_DN31295_c0_g1	NV2.13365	abcf3-like	-	5.39871174910694e-17	-1.2783071538220363	1.23e-251	789
TRINITY_DN204_c0_g1	NV2.20484	syvn1-like	-	5.5338827646338134e-17	-1.4066659247667923	8.079999999999998e-148	485
TRINITY_DN46079_c0_g1	NA	NA	NA	5.5338827646338134e-17	1.6439780950615301	NA	NA
TRINITY_DN1925_c0_g1	NV2.15882	nv2.15882	vascular endothelial growth factor-like 2	5.778943735625567e-17	-1.9077454943270837	3.55e-18	91
TRINITY_DN1077_c0_g1	NV2.1041	ari1-like-2	-	5.815535575320261e-17	-1.6265621958972816	1.28e-38	161
TRINITY_DN1960_c0_g1	NV2.19687	calm-like-7	-	6.201716927892145e-17	1.7816681010216981	4.16e-48	172
TRINITY_DN4092_c0_g1	NV2.21204	atpi1-like	-	6.201716927892145e-17	2.1373568596030004	8.47e-25	114
TRINITY_DN4824_c0_g1	NV2.15485	ud12-like	-	6.336201439737126e-17	-2.124073368712045	7.649999999999999e-43	171
TRINITY_DN3789_c0_g1	NV2.7009	nv2.7009	-	6.344324195280979e-17	1.5005787511307498	4.6099999999999995e-62	224
TRINITY_DN3968_c0_g1	NV2.19990	sir2-like	-	6.524987158561534e-17	-1.4998874787007004	3.54e-126	409
TRINITY_DN5235_c0_g1	NV2.11319	betaintegrin1	-	6.700149154932356e-17	-1.7295608574590806	6.729999999999999e-209	668
TRINITY_DN6314_c0_g1	NV2.24636	zn363-like-2	-	6.780142499942362e-17	-1.9043962371899703	2.2099999999999998e-60	209
TRINITY_DN5699_c0_g1	NV2.17727	mb211-like-1	mab21-like 2	7.028108783690694e-17	2.003238224142217	4.43e-33	138
TRINITY_DN160_c0_g2	NV2.2046	fbp3-like-5	-	7.095754885118873e-17	5.5698088983769445	9.28e-11	64
TRINITY_DN354_c0_g1	NV2.22727	dnjc3-like	-	7.657109195949714e-17	-1.4869557956866255	1.5299999999999996e-180	571
TRINITY_DN1228_c0_g1	NV2.13235	lman1-like	-	8.352817042586775e-17	-1.3089113405784183	1.6899999999999998e-152	490
TRINITY_DN4870_c0_g1	NV2.374	alg2-like	-	8.389274945686526e-17	-1.6717831197600483	1.2299999999999998e-68	244
TRINITY_DN6642_c0_g1	NA	NA	NA	8.794697306127336e-17	3.288837779974394	NA	NA
TRINITY_DN115_c0_g1	NA	NA	NA	9.260553422340329e-17	-1.2795639721201018	NA	NA
TRINITY_DN4170_c0_g1	NV2.8406	ats7-like	-	9.518150346928954e-17	1.7044695080001087	1.59e-98	329
TRINITY_DN6156_c1_g1	NV2.7251	pebph-like	-	9.809534886931009e-17	3.1229962522236936	1.39e-15	79
TRINITY_DN5950_c0_g1	NV2.17924	ki18a-like	-	1.1414056728329743e-16	3.1212572489612054	4.619999999999999e-196	642
TRINITY_DN5758_c0_g1	NA	NA	NA	1.2650508511274423e-16	-3.3806331134748024	NA	NA
TRINITY_DN6509_c1_g1	NV2.12741	nv2.12741	-	1.3132058288617926e-16	-1.8318806563852645	1.54e-8	61
TRINITY_DN559_c0_g1	NV2.10581	bruno	-	1.3985566315981695e-16	-1.3919967143505187	1.1199999999999998e-145	475
TRINITY_DN1379_c0_g1	NV2.19467	lbr-like	-	1.516992250652824e-16	1.3103567557595281	2.27e-69	252
TRINITY_DN401_c0_g1	NV2.15730	ppil2-like	-	1.559985816902183e-16	1.606140062833054	2.5e-103	349
TRINITY_DN6003_c0_g1	NV2.11500	atf2-like	-	1.5693434511686018e-16	-1.5465270272612366	2.3699999999999997e-67	244
TRINITY_DN2079_c0_g1	NV2.16300	preb-like	-	1.5995456181642112e-16	-1.4484572749475735	7e-110	362
TRINITY_DN20_c0_g2	NV2.8988	tnap3-like	-	1.6232612176392202e-16	-1.563242795528117	9.339999999999999e-45	181
TRINITY_DN6446_c0_g1	NA	NA	NA	1.7271187710833434e-16	-3.2959647146898146	NA	NA
TRINITY_DN4661_c0_g1	NV2.146	hes4	Hes4	1.7530343880396714e-16	2.017492499074987	7.98e-14	75
TRINITY_DN6378_c0_g1	NV2.7547	tv23b-like	-	1.8304449126080998e-16	-1.7393033046380038	1.81e-83	276
TRINITY_DN91191_c0_g1	NV2.5055	viaat-like-2	-	1.8486615896669303e-16	2.3653609691438406	4.5899999999999997e-125	411
TRINITY_DN697_c7_g1	NV2.11777	ch10-like	-	1.8565723027794437e-16	-1.6935513011419172	2.12e-41	148
TRINITY_DN8088_c0_g1	NV2.18185	gbrb-like-2	-	1.8815035765367856e-16	2.814978893483184	1.29e-75	266
TRINITY_DN6524_c0_g1	NV2.25009	spcs2-like	-	1.8907522247069363e-16	-1.3785655536550796	6.699999999999999e-57	198
TRINITY_DN103_c0_g1	NV2.7434	pk1l2-like	-	1.903934546602571e-16	1.1348490115365446	5.3e-228	790
TRINITY_DN15008_c0_g1	NA	NA	NA	1.9096603602938787e-16	2.4881415765506247	NA	NA
TRINITY_DN1116_c0_g1	NA	NA	NA	2.03500499030957e-16	-1.138462460945167	NA	NA
TRINITY_DN8355_c0_g1	NV2.10559	nv2.10559	-	2.0374409694013988e-16	2.603247291970669	1.6800000000000001e-29	120
TRINITY_DN877_c0_g1	NV2.22292	dhr12-like	-	2.0800503726769046e-16	-1.1741311824491116	8.48e-117	380
TRINITY_DN3701_c0_g1	NV2.25233	kcnt1-like	-	2.0886395484976517e-16	1.6752375128359098	0	1085
TRINITY_DN8836_c0_g1	NV2.22378	cahm5-like-2	-	2.090798789905016e-16	-3.0441230061220566	8.41e-14	76
TRINITY_DN977_c0_g1	NV2.16254	big1-like-1	-	2.1689849246513785e-16	-1.1282440009872607	0	1154
TRINITY_DN2414_c0_g1	NV2.16608	sbno1-like	-	2.200203717730588e-16	-1.1939296597240399	0	1334
TRINITY_DN11512_c0_g1	NA	NA	NA	2.366628928395696e-16	2.956803865821534	NA	NA
TRINITY_DN5091_c0_g1	NA	NA	NA	2.407263809631381e-16	1.8517719781229482	NA	NA
TRINITY_DN13574_c0_g1	NV2.16132	dgcr8-like	pasha/DGCR8	2.4092974203377946e-16	-2.2762377763122044	6.53e-82	288
TRINITY_DN422_c0_g1	NV2.13898	tmod1-like-1	-	2.511434933171966e-16	1.441577576726472	3.85e-43	177
TRINITY_DN233_c1_g1	NA	NA	NA	2.542583483770155e-16	1.9446528457179175	NA	NA
TRINITY_DN12952_c0_g2	NA	NA	NA	2.5633019778837247e-16	-1.906586728921902	NA	NA
TRINITY_DN3793_c0_g1	NV2.12250	wdr86-like	-	2.5915813398695784e-16	1.5570090427722698	6.379999999999999e-130	419
TRINITY_DN12139_c0_g2	NV2.3938	cnr2-like	-	2.684473796150993e-16	-3.092857379336503	4.14e-34	138
TRINITY_DN864_c0_g1	NV2.4077	wwp2-like	-	2.890251474917648e-16	-1.2694809993617895	1.9e-305	999
TRINITY_DN14180_c0_g1	NV2.8801	5ht1b-like-3	-	2.995526895989572e-16	2.712667972384911	4.99e-40	158
TRINITY_DN4481_c0_g1	NV2.23492	nv2.23492	-	3.050427186923573e-16	-2.5523753763810038	6.66e-60	225
TRINITY_DN5849_c0_g1	NA	NA	NA	3.0671431244001647e-16	2.4331792473352634	NA	NA
TRINITY_DN874_c0_g1	NV2.24718	sptn1-like-1	-	3.173653838710492e-16	1.0987485077639902	0	2806
TRINITY_DN3629_c0_g1	NA	NA	NA	3.2427493904517996e-16	-1.9408247626203208	NA	NA
TRINITY_DN80724_c0_g1	NV2.3713	ndkb-like	-	3.34470556537025e-16	3.822672946759986	3.97e-28	122
TRINITY_DN7260_c1_g1	NV2.4879	catl-like-6	-	3.4170796660373273e-16	-1.362981542671323	2.2399999999999997e-126	406
TRINITY_DN6417_c0_g1	NV2.4392	agt2-like	-	3.4826638982589287e-16	1.1481939369332521	1.63e-205	645
TRINITY_DN297_c0_g1	NV2.11595	mrlc1	-	3.513000901705703e-16	1.3129476764831653	3.41e-83	273
TRINITY_DN5248_c0_g2	NV2.12231	rtxe-like-8	-	3.7439002923100503e-16	2.5353559189506933	2.2400000000000003e-21	90
TRINITY_DN110_c3_g1	NV2.7548	paqra-like	-	3.798579604128269e-16	-2.3059341980438894	9.1e-73	246
TRINITY_DN90866_c0_g1	NA	NA	NA	3.841267078523126e-16	3.7988885676244775	NA	NA
TRINITY_DN5412_c0_g4	NV2.9506	lipl1-like	lysosomal lipase-2	3.842600428168093e-16	1.3137647172117104	6.48e-129	417
TRINITY_DN13863_c0_g2	NA	NA	NA	3.910486854549872e-16	-4.536097019813943	NA	NA
TRINITY_DN23_c0_g1	NV2.12016	grem1-like	gremlin-like protein,gremlin	4.013580725812546e-16	4.5294072011313515	4.17e-10	61
TRINITY_DN1942_c0_g1	NV2.25723	marh5-like	-	4.186353189312063e-16	-1.4839894458192597	1.73e-131	433
TRINITY_DN4456_c0_g1	NV2.23384	ir3ip-like	-	4.2567496100856164e-16	-1.8034945044697543	8.480000000000001e-33	123
TRINITY_DN7567_c0_g1	NV2.18275	qw peptide	-	4.546046076286449e-16	3.5251721394408766	6.59e-40	160
TRINITY_DN854_c0_g1	NV2.3171	yipf5-like	-	4.668313117690335e-16	-1.186649570716442	1.54e-93	308
TRINITY_DN18_c2_g1	NV2.17734	osbl8-like	-	4.893559061077458e-16	-4.465536382035265	3.68e-248	785
TRINITY_DN6848_c0_g1	NV2.578	ptprs-like-2	-	5.009023515354965e-16	2.6011432322873396	2.82e-16	88
TRINITY_DN1238_c0_g1	NV2.13550	goli4-like	-	5.22827239063863e-16	-1.3968449130598046	7.03e-29	129
TRINITY_DN7303_c0_g1	NV2.2109	hrh2-like-20	-	5.322257869834548e-16	2.559484904993632	2.39e-23	106
TRINITY_DN45658_c0_g1	NV2.3735	matn2-like-4	bone morphogenetic protein I-like protein	5.377463241138384e-16	1.7150210213737311	9.529999999999998e-157	520
TRINITY_DN6892_c0_g1	NV2.15739	nv2.15739	-	5.537303247104138e-16	4.352069420591232	3.35e-12	70
TRINITY_DN5023_c0_g1	NA	NA	NA	5.568825362143532e-16	2.3745760143293793	NA	NA
TRINITY_DN35073_c0_g1	NV2.3000	tm272-like	-	5.667036501386354e-16	-1.2942885881321922	9.109999999999999e-57	200
TRINITY_DN50_c0_g1	NV2.12570	cdk14-like	-	5.879903513171584e-16	1.6236010325280628	2.54e-125	404
TRINITY_DN2512_c0_g1	NV2.2472	celr-like	-	6.165246995684517e-16	1.4758080873345845	1.3499999999999997e-99	357
TRINITY_DN5722_c1_g1	NV2.17868	nv2.17868	-	6.285280373537019e-16	1.9274565898173222	1.0499999999999999e-47	191
TRINITY_DN1254_c0_g1	NV2.2146	hmcn2-like-18	-	6.331882202459127e-16	1.5774697853073418	4.3199999999999997e-94	329
TRINITY_DN4269_c0_g2	NV2.10997	svmi1-like	-	6.781443824962061e-16	3.4814837505507312	4.37e-80	284
TRINITY_DN1923_c0_g1	NV2.17482	ttc1-like-1	-	7.169067570377001e-16	-1.5306419742580344	1.91e-38	147
TRINITY_DN5617_c0_g1	NV2.17644	yi31b-like-17	-	7.234385467555984e-16	2.0629270845867094	1.45e-83	312
TRINITY_DN5704_c0_g1	NV2.7857	kcnk9-like	-	7.235086591057093e-16	2.4741566250699876	1.2800000000000001e-26	114
TRINITY_DN9620_c0_g2	NV2.1305	nv2.1305	-	7.718859147380773e-16	-1.5316712200576856	2.22e-46	173
TRINITY_DN7806_c0_g1	NV2.12141	cdc6-like	-	7.778706411642691e-16	3.500482874540239	3.04e-122	406
TRINITY_DN339_c1_g1	NV2.1925	ggt1-like-7	-	7.949097894254607e-16	4.28973783375788	3.28e-136	449
TRINITY_DN4061_c0_g1	NV2.824	flamingo-like	flamingo-like protein	8.341344795919273e-16	2.266099011210368	5.67e-27	121
TRINITY_DN4979_c0_g1	NV2.10105	hnmt-like-2	-	8.481926680792722e-16	2.523668471744544	1.38e-16	84
TRINITY_DN7814_c0_g1	NV2.18656	birc5-like	-	8.919677173721247e-16	3.783069841114617	3.65e-39	145
TRINITY_DN90841_c0_g1	NV2.793	cellulase	-	8.945430151850188e-16	2.7557020056179256	1.0099999999999998e-183	597
TRINITY_DN6178_c0_g1	NV2.914	aplp-like	-	9.18909721122334e-16	2.419757010276792	1.8099999999999998e-144	515
TRINITY_DN3321_c0_g1	NV2.14040	thyg-like-2	-	9.416732151035721e-16	2.4760633938396186	1.0699999999999997e-101	351
TRINITY_DN5134_c0_g1	NV2.5071	mcm4-like	-	9.695714946991018e-16	1.9060992410258395	0	1236
TRINITY_DN2096_c0_g1	NV2.403	carm1-like	-	9.81289087428669e-16	-1.204584660384071	1.2999999999999998e-176	565
TRINITY_DN4799_c0_g1	NA	NA	NA	1.0067659207004167e-15	-1.6325124293484155	NA	NA
TRINITY_DN313_c0_g1	NV2.10959	coa-like	-	1.0165284345395347e-15	1.3736677726430113	2.0799999999999997e-222	735
TRINITY_DN11039_c0_g1	NA	NA	NA	1.0285892616591906e-15	-6.739544735516294	NA	NA
TRINITY_DN8651_c0_g1	NV2.15664	an13d-like	-	1.0342408519522801e-15	-1.3156451222365044	7.289999999999999e-171	550
TRINITY_DN7779_c0_g1	NV2.3299	s36a1-like-2	-	1.0421795899136166e-15	3.0175073726677537	3.6099999999999995e-106	355
TRINITY_DN4718_c0_g1	NV2.21578	cut6-like	-	1.059935334125887e-15	-2.235580221179286	1.19e-60	218
TRINITY_DN6132_c0_g1	NV2.9052	msh2-like	-	1.0933136997578754e-15	2.216662602064544	0	1114
TRINITY_DN17438_c1_g1	NV2.10105	hnmt-like-2	-	1.0950986592956299e-15	1.7323259764632741	6.18e-13	73
TRINITY_DN4307_c0_g1	NA	NA	NA	1.1405281879231382e-15	1.3846486955801056	NA	NA
TRINITY_DN2409_c0_g1	NA	NA	NA	1.171238822574948e-15	-2.36445781844212	NA	NA
TRINITY_DN1010_c0_g1	NA	NA	NA	1.2415725890881536e-15	4.409388844310536	NA	NA
TRINITY_DN1816_c2_g2	NA	NA	NA	1.2571429151660736e-15	-1.8610858855670196	NA	NA
TRINITY_DN2710_c1_g2	NA	NA	NA	1.2605730420078748e-15	-8.969591344621229	NA	NA
TRINITY_DN4145_c0_g1	NV2.19165	loxl2-like-1	-	1.2636096122925098e-15	1.7830382619044989	1.5799999999999998e-180	584
TRINITY_DN7094_c0_g1	NV2.19979	acbp4-like	-	1.2672640507385316e-15	3.190620642511027	2.7999999999999994e-110	371
TRINITY_DN6852_c0_g1	NV2.17537	nk-like	-	1.2729289501288888e-15	2.7009274618182535	1.55e-15	78
TRINITY_DN1400_c0_g1	NV2.4216	tppp2-like	-	1.3010008748484078e-15	1.4886974865464109	2.0499999999999996e-56	196
TRINITY_DN6203_c0_g1	NV2.19942	mec10-like	-	1.376717513040489e-15	2.9055062054535243	1.2499999999999999e-34	143
TRINITY_DN4966_c0_g1	NV2.13491	ficd-like	-	1.385359085546755e-15	-1.8806098680140577	4.699999999999999e-133	435
TRINITY_DN8835_c0_g1	NV2.3151	spdly-like	-	1.4344533371453503e-15	4.179419280310002	4.4899999999999997e-23	109
